model,seed,task,method_or_contrast,source_index,pass_one_based,physical_block_one_based,native_pass_end,ouro_identity_reference,within_pass_coda_intervention,own,control,excess
ouro,fixed,order-ops,jlens,102,3,7,False,False,False,0.21568627450980393,0.07541478129713425,0.14027149321266966
ouro,fixed,order-ops,jlens,103,3,8,False,False,False,0.27450980392156865,0.07390648567119155,0.20060331825037708
ouro,fixed,order-ops,jlens,104,3,9,False,False,False,0.23529411764705882,0.07541478129713423,0.1598793363499246
ouro,fixed,order-ops,jlens,105,3,10,False,False,False,0.23529411764705882,0.06334841628959276,0.17194570135746615
ouro,fixed,order-ops,jlens,106,3,11,False,False,False,0.2549019607843137,0.06636500754147813,0.18853695324283565
ouro,fixed,order-ops,jlens,107,3,12,False,False,False,0.2549019607843137,0.0693815987933635,0.18552036199095026
ouro,fixed,order-ops,jlens,108,3,13,False,False,False,0.23529411764705882,0.060331825037707384,0.17496229260935148
ouro,fixed,order-ops,jlens,109,3,14,False,False,False,0.2549019607843137,0.0588235294117647,0.1960784313725491
ouro,fixed,order-ops,jlens,110,3,15,False,False,False,0.21568627450980393,0.057315233785822026,0.15837104072398192
ouro,fixed,order-ops,jlens,111,3,16,False,False,False,0.23529411764705882,0.06334841628959276,0.17194570135746612
ouro,fixed,order-ops,jlens,112,3,17,False,False,False,0.19607843137254902,0.05128205128205128,0.14479638009049772
ouro,fixed,order-ops,jlens,113,3,18,False,False,False,0.21568627450980393,0.07993966817496229,0.1357466063348416
ouro,fixed,order-ops,jlens,114,3,19,False,False,False,0.17647058823529413,0.05279034690799396,0.12368024132730011
ouro,fixed,order-ops,jlens,115,3,20,False,False,False,0.17647058823529413,0.039215686274509796,0.13725490196078433
ouro,fixed,order-ops,jlens,116,3,21,False,False,False,0.19607843137254902,0.03770739064856712,0.1583710407239819
ouro,fixed,order-ops,jlens,117,3,22,False,False,False,0.17647058823529413,0.04223227752639518,0.13423831070889894
ouro,fixed,order-ops,jlens,118,3,23,False,False,False,0.2549019607843137,0.06485671191553544,0.1900452488687783
ouro,fixed,order-ops,jlens,119,3,24,False,False,False,0.19607843137254902,0.034690799396681744,0.16138763197586728
ouro,fixed,order-ops,jlens,120,3,25,False,False,False,0.27450980392156865,0.05580693815987934,0.2187028657616893
ouro,fixed,order-ops,jlens,121,3,26,False,False,False,0.2549019607843137,0.048265460030165915,0.20663650075414786
ouro,fixed,order-ops,jlens,122,3,27,False,False,False,0.23529411764705882,0.051282051282051294,0.18401206636500755
ouro,fixed,order-ops,jlens,123,3,28,False,False,False,0.21568627450980393,0.05128205128205128,0.16440422322775264
ouro,fixed,order-ops,jlens,124,3,29,False,False,False,0.21568627450980393,0.04223227752639518,0.1734539969834088
ouro,fixed,order-ops,jlens,125,3,30,False,False,False,0.19607843137254902,0.03770739064856712,0.15837104072398192
ouro,fixed,order-ops,jlens,126,3,31,False,False,False,0.13725490196078433,0.022624434389140264,0.11463046757164407
ouro,fixed,order-ops,jlens,127,3,32,False,False,False,0.0784313725490196,0.022624434389140264,0.055806938159879346
ouro,fixed,order-ops,jlens,128,3,33,False,False,False,0.0196078431372549,0.00904977375565611,0.010558069381598796
ouro,fixed,order-ops,jlens,129,3,34,False,False,False,0.0196078431372549,0.00904977375565611,0.010558069381598796
ouro,fixed,order-ops,jlens,130,3,35,False,False,False,0.0392156862745098,0.010558069381598796,0.028657616892911013
ouro,fixed,order-ops,jlens,131,3,36,False,False,False,0.0,0.007541478129713424,-0.007541478129713424
ouro,fixed,order-ops,jlens,132,3,37,False,False,False,0.0196078431372549,0.00904977375565611,0.010558069381598796
ouro,fixed,order-ops,jlens,133,3,38,False,False,False,0.0,0.007541478129713424,-0.007541478129713424
ouro,fixed,order-ops,jlens,134,3,39,False,False,False,0.0,0.007541478129713424,-0.007541478129713424
ouro,fixed,order-ops,jlens,135,3,40,False,False,False,0.0,0.007541478129713424,-0.007541478129713424
ouro,fixed,order-ops,jlens,136,3,41,False,False,False,0.0,0.007541478129713424,-0.007541478129713424
ouro,fixed,order-ops,jlens,137,3,42,False,False,False,0.0,0.007541478129713424,-0.007541478129713424
ouro,fixed,order-ops,jlens,138,3,43,False,False,False,0.0,0.00904977375565611,-0.00904977375565611
ouro,fixed,order-ops,jlens,139,3,44,False,False,False,0.13725490196078433,0.022624434389140264,0.11463046757164405
ouro,fixed,order-ops,jlens,140,3,45,False,False,False,0.13725490196078433,0.030165912518853692,0.10708898944193063
ouro,fixed,order-ops,jlens,141,3,46,False,False,False,0.19607843137254902,0.05279034690799398,0.14328808446455504
ouro,fixed,order-ops,jlens,142,3,47,False,False,False,0.1568627450980392,0.06184012066365009,0.09502262443438915
ouro,fixed,order-ops,jlens,143,3,48,True,False,False,0.0392156862745098,0.03318250377073906,0.006033182503770739
ouro,fixed,order-ops,jlens,144,4,1,False,False,False,0.21568627450980393,0.06334841628959277,0.15233785822021115
ouro,fixed,order-ops,jlens,145,4,2,False,False,False,0.21568627450980393,0.09351432880844646,0.12217194570135746
ouro,fixed,order-ops,jlens,146,4,3,False,False,False,0.21568627450980393,0.09653092006033183,0.11915535444947209
ouro,fixed,order-ops,jlens,147,4,4,False,False,False,0.19607843137254902,0.0920060331825038,0.10407239819004524
ouro,fixed,order-ops,jlens,148,4,5,False,False,False,0.11764705882352941,0.0693815987933635,0.04826546003016591
ouro,fixed,order-ops,jlens,149,4,6,False,False,False,0.19607843137254902,0.07390648567119157,0.12217194570135746
ouro,fixed,order-ops,jlens,150,4,7,False,False,False,0.1568627450980392,0.07541478129713423,0.08144796380090498
ouro,fixed,order-ops,jlens,151,4,8,False,False,False,0.21568627450980393,0.08748114630467572,0.12820512820512817
ouro,fixed,order-ops,jlens,152,4,9,False,False,False,0.1568627450980392,0.06033182503770739,0.09653092006033183
ouro,fixed,order-ops,jlens,153,4,10,False,False,False,0.13725490196078433,0.05882352941176471,0.07843137254901959
ouro,fixed,order-ops,jlens,154,4,11,False,False,False,0.13725490196078433,0.057315233785822026,0.07993966817496229
ouro,fixed,order-ops,jlens,155,4,12,False,False,False,0.09803921568627451,0.055806938159879346,0.04223227752639518
ouro,fixed,order-ops,jlens,156,4,13,False,False,False,0.0784313725490196,0.05279034690799398,0.02564102564102564
ouro,fixed,order-ops,jlens,157,4,14,False,False,False,0.058823529411764705,0.0392156862745098,0.019607843137254898
ouro,fixed,order-ops,jlens,158,4,15,False,False,False,0.058823529411764705,0.03619909502262443,0.02262443438914027
ouro,fixed,order-ops,jlens,159,4,16,False,False,False,0.0784313725490196,0.04675716440422323,0.03167420814479638
ouro,fixed,order-ops,jlens,160,4,17,False,False,False,0.09803921568627451,0.052790346907993974,0.04524886877828054
ouro,fixed,order-ops,jlens,161,4,18,False,False,False,0.17647058823529413,0.08748114630467572,0.0889894419306184
ouro,fixed,order-ops,jlens,162,4,19,False,False,False,0.19607843137254902,0.08295625942684766,0.11312217194570136
ouro,fixed,order-ops,jlens,163,4,20,False,False,False,0.17647058823529413,0.07692307692307694,0.09954751131221719
ouro,fixed,order-ops,jlens,164,4,21,False,False,False,0.1568627450980392,0.06636500754147813,0.09049773755656108
ouro,fixed,order-ops,jlens,165,4,22,False,False,False,0.19607843137254902,0.09200603318250376,0.10407239819004521
ouro,fixed,order-ops,jlens,166,4,23,False,False,False,0.27450980392156865,0.09351432880844647,0.18099547511312222
ouro,fixed,order-ops,jlens,167,4,24,False,False,False,0.19607843137254902,0.0693815987933635,0.12669683257918551
ouro,fixed,order-ops,jlens,168,4,25,False,False,False,0.39215686274509803,0.15686274509803919,0.23529411764705882
ouro,fixed,order-ops,jlens,169,4,26,False,False,False,0.4117647058823529,0.1734539969834087,0.2383107088989442
ouro,fixed,order-ops,jlens,170,4,27,False,False,False,0.43137254901960786,0.1598793363499246,0.2714932126696833
ouro,fixed,order-ops,jlens,171,4,28,False,False,False,0.43137254901960786,0.16742081447963797,0.26395173453996984
ouro,fixed,order-ops,jlens,172,4,29,False,False,False,0.39215686274509803,0.16289592760180993,0.22926093514328819
ouro,fixed,order-ops,jlens,173,4,30,False,False,False,0.43137254901960786,0.15987933634992457,0.27149321266968335
ouro,fixed,order-ops,jlens,174,4,31,False,False,False,0.4117647058823529,0.11764705882352941,0.2941176470588236
ouro,fixed,order-ops,jlens,175,4,32,False,False,False,0.39215686274509803,0.12518853695324283,0.26696832579185525
ouro,fixed,order-ops,jlens,176,4,33,False,False,False,0.23529411764705882,0.08144796380090501,0.15384615384615383
ouro,fixed,order-ops,jlens,177,4,34,False,False,False,0.2549019607843137,0.09351432880844647,0.16138763197586725
ouro,fixed,order-ops,jlens,178,4,35,False,False,False,0.27450980392156865,0.09351432880844647,0.18099547511312217
ouro,fixed,order-ops,jlens,179,4,36,False,False,False,0.1568627450980392,0.06485671191553546,0.09200603318250378
ouro,fixed,order-ops,jlens,180,4,37,False,False,False,0.1568627450980392,0.05429864253393666,0.10256410256410259
ouro,fixed,order-ops,jlens,181,4,38,False,False,False,0.17647058823529413,0.05580693815987934,0.12066365007541477
ouro,fixed,order-ops,jlens,182,4,39,False,False,False,0.17647058823529413,0.04072398190045248,0.13574660633484165
ouro,fixed,order-ops,jlens,183,4,40,False,False,False,0.13725490196078433,0.02714932126696832,0.110105580693816
ouro,fixed,order-ops,jlens,184,4,41,False,False,False,0.2549019607843137,0.06033182503770739,0.19457013574660645
ouro,fixed,order-ops,jlens,185,4,42,False,False,False,0.17647058823529413,0.05279034690799396,0.12368024132730013
ouro,fixed,order-ops,jlens,186,4,43,False,False,False,0.21568627450980393,0.05580693815987933,0.15987933634992466
ouro,fixed,order-ops,jlens,187,4,44,False,False,False,0.39215686274509803,0.15535444947209653,0.23680241327300158
ouro,fixed,order-ops,jlens,188,4,45,False,False,False,0.47058823529411764,0.25037707390648567,0.220211161387632
ouro,fixed,order-ops,jlens,189,4,46,False,False,False,0.5686274509803921,0.45098039215686253,0.11764705882352941
ouro,fixed,order-ops,jlens,190,4,47,False,False,False,0.5882352941176471,0.47360482654600294,0.11463046757164402
ouro,fixed,order-ops,jlens,191,4,48,True,True,False,0.5490196078431373,0.4374057315233784,0.11161387631975862
ouro,fixed,order-ops,jlens_minus_raw,0,1,1,False,False,False,-0.058823529411764705,-0.06485671191553546,0.0060331825037707254
ouro,fixed,order-ops,jlens_minus_raw,1,1,2,False,False,False,-0.0392156862745098,-0.03469079939668174,-0.0045248868778280625
ouro,fixed,order-ops,jlens_minus_raw,2,1,3,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,3,1,4,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,4,1,5,False,False,False,-0.0392156862745098,-0.028657616892911,-0.0105580693815988
ouro,fixed,order-ops,jlens_minus_raw,5,1,6,False,False,False,0.0,-0.0015082956259426848,0.0015082956259426848
ouro,fixed,order-ops,jlens_minus_raw,6,1,7,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,7,1,8,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,8,1,9,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,9,1,10,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,10,1,11,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,11,1,12,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,12,1,13,False,False,False,0.0,0.0,0.0
ouro,fixed,order-ops,jlens_minus_raw,13,1,14,False,False,False,0.0,-0.004524886877828055,0.004524886877828055
ouro,fixed,order-ops,jlens_minus_raw,14,1,15,False,False,False,0.0,-0.00904977375565611,0.00904977375565611
ouro,fixed,order-ops,jlens_minus_raw,15,1,16,False,False,False,0.0,-0.007541478129713424,0.007541478129713424
ouro,fixed,order-ops,jlens_minus_raw,16,1,17,False,False,False,0.0,-0.004524886877828055,0.004524886877828055
ouro,fixed,order-ops,jlens_minus_raw,17,1,18,False,False,False,0.0,-0.024132730015082954,0.024132730015082954
ouro,fixed,order-ops,jlens_minus_raw,18,1,19,False,False,False,-0.29411764705882354,-0.025641025641025637,-0.26847662141779793
ouro,fixed,order-ops,jlens_minus_raw,19,1,20,False,False,False,-0.5294117647058824,-0.0392156862745098,-0.4901960784313727
ouro,fixed,order-ops,jlens_minus_raw,20,1,21,False,False,False,-0.3333333333333333,-0.02262443438914027,-0.3107088989441931
ouro,fixed,order-ops,jlens_minus_raw,21,1,22,False,False,False,-0.39215686274509803,-0.024132730015082954,-0.36802413273001516
ouro,fixed,order-ops,jlens_minus_raw,22,1,23,False,False,False,-0.4117647058823529,-0.021116138763197585,-0.3906485671191554
ouro,fixed,order-ops,jlens_minus_raw,23,1,24,False,False,False,-0.37254901960784315,-0.021116138763197585,-0.35143288084464563
ouro,fixed,order-ops,jlens_minus_raw,24,1,25,False,False,False,-0.5490196078431373,-0.09653092006033182,-0.45248868778280554
ouro,fixed,order-ops,jlens_minus_raw,25,1,26,False,False,False,-0.5882352941176471,-0.09200603318250378,-0.49622926093514347
ouro,fixed,order-ops,jlens_minus_raw,26,1,27,False,False,False,-0.5882352941176471,-0.07843137254901962,-0.5098039215686276
ouro,fixed,order-ops,jlens_minus_raw,27,1,28,False,False,False,-0.5098039215686274,-0.07239819004524888,-0.43740573152337875
ouro,fixed,order-ops,jlens_minus_raw,28,1,29,False,False,False,-0.5490196078431373,-0.06485671191553546,-0.484162895927602
ouro,fixed,order-ops,jlens_minus_raw,29,1,30,False,False,False,-0.5098039215686274,-0.06334841628959278,-0.4464555052790348
ouro,fixed,order-ops,jlens_minus_raw,30,1,31,False,False,False,-0.5098039215686274,-0.04524886877828054,-0.464555052790347
ouro,fixed,order-ops,jlens_minus_raw,31,1,32,False,False,False,-0.39215686274509803,-0.028657616892911,-0.3634992458521871
ouro,fixed,order-ops,jlens_minus_raw,32,1,33,False,False,False,-0.49019607843137253,-0.04524886877828054,-0.4449472096530921
ouro,fixed,order-ops,jlens_minus_raw,33,1,34,False,False,False,-0.45098039215686275,-0.04826546003016591,-0.40271493212669696
ouro,fixed,order-ops,jlens_minus_raw,34,1,35,False,False,False,-0.3333333333333333,-0.02865761689291101,-0.30467571644042235
ouro,fixed,order-ops,jlens_minus_raw,35,1,36,False,False,False,-0.21568627450980393,-0.01659125188536953,-0.1990950226244344
ouro,fixed,order-ops,jlens_minus_raw,36,1,37,False,False,False,-0.39215686274509803,-0.039215686274509796,-0.35294117647058826
ouro,fixed,order-ops,jlens_minus_raw,37,1,38,False,False,False,-0.49019607843137253,-0.08748114630467572,-0.40271493212669685
ouro,fixed,order-ops,jlens_minus_raw,38,1,39,False,False,False,-0.43137254901960786,-0.06033182503770739,-0.3710407239819005
ouro,fixed,order-ops,jlens_minus_raw,39,1,40,False,False,False,-0.45098039215686275,-0.06938159879336352,-0.38159879336349933
ouro,fixed,order-ops,jlens_minus_raw,40,1,41,False,False,False,-0.47058823529411764,-0.07993966817496233,-0.3906485671191554
ouro,fixed,order-ops,jlens_minus_raw,41,1,42,False,False,False,-0.5294117647058824,-0.12820512820512825,-0.4012066365007543
ouro,fixed,order-ops,jlens_minus_raw,42,1,43,False,False,False,-0.5294117647058824,-0.1191553544494721,-0.41025641025641046
ouro,fixed,order-ops,jlens_minus_raw,43,1,44,False,False,False,-0.6078431372549019,-0.1885369532428355,-0.4193061840120665
ouro,fixed,order-ops,jlens_minus_raw,44,1,45,False,False,False,-0.6862745098039216,-0.2639517345399698,-0.4223227752639519
ouro,fixed,order-ops,jlens_minus_raw,45,1,46,False,False,False,-0.49019607843137253,-0.2503770739064858,-0.2398190045248868
ouro,fixed,order-ops,jlens_minus_raw,46,1,47,False,False,False,-0.5098039215686274,-0.36048265460030166,-0.1493212669683258
ouro,fixed,order-ops,jlens_minus_raw,47,1,48,True,False,False,-0.5294117647058824,-0.3800904977375563,-0.14932126696832576
ouro,fixed,order-ops,jlens_minus_raw,48,2,1,False,False,False,-0.47058823529411764,-0.20211161387631982,-0.26847662141779777
ouro,fixed,order-ops,jlens_minus_raw,49,2,2,False,False,False,-0.39215686274509803,-0.10558069381598796,-0.28657616892911025
ouro,fixed,order-ops,jlens_minus_raw,50,2,3,False,False,False,-0.27450980392156865,-0.019607843137254898,-0.2549019607843138
ouro,fixed,order-ops,jlens_minus_raw,51,2,4,False,False,False,-0.2549019607843137,-0.0196078431372549,-0.23529411764705882
ouro,fixed,order-ops,jlens_minus_raw,52,2,5,False,False,False,-0.23529411764705882,-0.015082956259426848,-0.22021116138763197
ouro,fixed,order-ops,jlens_minus_raw,53,2,6,False,False,False,-0.17647058823529413,0.0015082956259426848,-0.1779788838612368
ouro,fixed,order-ops,jlens_minus_raw,54,2,7,False,False,False,-0.13725490196078433,0.0030165912518853697,-0.14027149321266968
ouro,fixed,order-ops,jlens_minus_raw,55,2,8,False,False,False,0.0,0.00904977375565611,-0.00904977375565611
ouro,fixed,order-ops,jlens_minus_raw,56,2,9,False,False,False,-0.0196078431372549,0.0015082956259426848,-0.021116138763197585
ouro,fixed,order-ops,jlens_minus_raw,57,2,10,False,False,False,0.11764705882352941,0.0196078431372549,0.0980392156862745
ouro,fixed,order-ops,jlens_minus_raw,58,2,11,False,False,False,0.0,0.01659125188536953,-0.016591251885369536
ouro,fixed,order-ops,jlens_minus_raw,59,2,12,False,False,False,0.0196078431372549,0.027149321266968326,-0.007541478129713423
ouro,fixed,order-ops,jlens_minus_raw,60,2,13,False,False,False,-0.0392156862745098,0.012066365007541479,-0.051282051282051294
ouro,fixed,order-ops,jlens_minus_raw,61,2,14,False,False,False,-0.0392156862745098,0.0015082956259426848,-0.04072398190045248
ouro,fixed,order-ops,jlens_minus_raw,62,2,15,False,False,False,0.0,-0.0015082956259426848,0.0015082956259426848
ouro,fixed,order-ops,jlens_minus_raw,63,2,16,False,False,False,0.0392156862745098,-0.0015082956259426848,0.04072398190045248
ouro,fixed,order-ops,jlens_minus_raw,64,2,17,False,False,False,0.0196078431372549,0.0,0.0196078431372549
