task,loop,physical_layer,virtual_index_zero_based,n_items,n_slots,n_concept_clusters,jlens_exit3_hit,jlens_exit3_hit_ci_low,jlens_exit3_hit_ci_high,jlens_exit3_control,jlens_exit3_control_ci_low,jlens_exit3_control_ci_high,jlens_exit3_excess,jlens_exit3_excess_ci_low,jlens_exit3_excess_ci_high,logitlens_hit,logitlens_hit_ci_low,logitlens_hit_ci_high,logitlens_control,logitlens_control_ci_low,logitlens_control_ci_high,logitlens_excess,logitlens_excess_ci_low,logitlens_excess_ci_high,difference,ci_low,ci_high,sim_low,sim_high,cluster_ci_low,cluster_ci_high,cluster_sim_low,cluster_sim_high
order-ops,3,30,125,51,51,14,0.2549019607843137,0.13725490196078433,0.37254901960784315,0.05128205128205128,0.0301659125188537,0.07541478129713425,0.2036199095022625,0.0995475113122172,0.3167420814479638,0.09803921568627451,0.0196078431372549,0.196078431372549,0.057315233785822026,0.04223227752639517,0.07390648567119157,0.040723981900452476,-0.03770739064856712,0.13423831070889894,0.16289592760180993,0.06184012066365009,0.26998491704374056,-0.0678733031674209,0.39366515837104077,0.04230580693815987,0.2841455171812313,-0.170140545728781,0.4959324009324009
order-ops,3,31,126,51,51,14,0.17647058823529413,0.0784313725490196,0.2941176470588235,0.03619909502262443,0.019607843137254905,0.05429864253393667,0.1402714932126697,0.04977375565610859,0.2413273001508296,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.04223227752639517,0.028657616892911016,0.057315233785822026,0.03619909502262443,-0.031674208144796386,0.12066365007541476,0.10407239819004523,-0.003016591251885361,0.21116138763197587,-0.12669683257918563,0.33484162895927605,-0.054950238440804475,0.2738943074469389,-0.22896407514054573,0.43710887152063616
order-ops,3,32,127,51,51,14,0.1568627450980392,0.058823529411764705,0.2549019607843137,0.03167420814479638,0.01809954751131222,0.04675716440422324,0.12518853695324286,0.03770739064856711,0.22171945701357468,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.03469079939668174,0.024132730015082957,0.046757164404223235,0.04374057315233785,-0.021116138763197595,0.12518853695324283,0.08144796380090494,-0.034690799396681744,0.19758672699849172,-0.1493212669683259,0.31221719457013575,-0.05732466063348415,0.22080046022353692,-0.25158850952968603,0.41448443713149585
order-ops,3,33,128,51,51,14,0.058823529411764705,0.0,0.13725490196078433,0.015082956259426846,0.007541478129713424,0.024132730015082957,0.04374057315233785,-0.012066365007541479,0.11463046757164404,0.09803921568627451,0.0196078431372549,0.196078431372549,0.07239819004524888,0.05731523378582203,0.0889894419306184,0.025641025641025647,-0.05279034690799398,0.11919306184011744,0.01809954751131221,-0.09502262443438915,0.1266968325791855,-0.21266968325791863,0.24886877828054305,-0.11916055546887187,0.12019230769230768,-0.31493692581927873,0.35113602084190315
order-ops,3,34,129,51,51,14,0.058823529411764705,0.0,0.13725490196078433,0.015082956259426846,0.007541478129713424,0.024132730015082957,0.04374057315233785,-0.012066365007541479,0.11463046757164404,0.09803921568627451,0.0196078431372549,0.196078431372549,0.06334841628959276,0.045248868778280556,0.08295625942684769,0.03469079939668175,-0.04374057315233786,0.1282051282051282,0.009049773755656102,-0.10407239819004523,0.11613876319758672,-0.22171945701357473,0.23981900452488694,-0.132569558101473,0.11282051282051281,-0.32398669957493487,0.342086247086247
order-ops,3,35,130,51,51,14,0.058823529411764705,0.0,0.13725490196078433,0.013574660633484163,0.006033182503770739,0.02115384615384287,0.04524886877828053,-0.010558069381598794,0.11613876319758673,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.060331825037707405,0.04374057315233787,0.07843137254901963,0.018099547511312226,-0.05128205128205129,0.10256410256410256,0.027149321266968316,-0.0769230769230769,0.12669683257918554,-0.20361990950226252,0.2579185520361992,-0.0846153846153846,0.12482311320754674,-0.3058871520636226,0.3601857945975593
order-ops,3,36,131,51,51,14,0.0392156862745098,0.0,0.09803921568627451,0.012066365007541479,0.004524886877828055,0.019607843137254905,0.02714932126696833,-0.013574660633484163,0.08597285067873305,0.058823529411764705,0.0,0.13725490196078433,0.051282051282051294,0.03770739064856713,0.06485671191553546,0.007541478129713419,-0.052790346907993974,0.08295625942684766,0.019607843137254895,-0.06938159879336349,0.10558069381598793,-0.21116138763197595,0.2503770739064857,-0.09455436390532546,0.0850815850815851,-0.31342863019333606,0.35264431646784583
order-ops,3,37,132,51,51,14,0.0196078431372549,0.0,0.058823529411764705,0.00904977375565611,0.0030165912518853697,0.016591251885369532,0.010558069381598796,-0.015082956259426848,0.054298642533936646,0.1568627450980392,0.058823529411764705,0.25490196078431376,0.0708898944193062,0.05429864253393665,0.09049773755656108,0.08597285067873307,-0.012066365007541479,0.19457013574660637,-0.07541478129713426,-0.18099547511312217,0.015082956259426853,-0.3061840120663651,0.1553544494720966,-0.2076963993453355,0.012237762237762233,-0.4084512546277252,0.2576216920334567
order-ops,3,38,133,51,51,14,0.0,0.0,0.0,0.007541478129713424,0.0015082956259426848,0.013574660633484165,-0.007541478129713424,-0.013574660633484165,-0.0015082956259426848,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.08748114630467572,0.06636500754147814,0.11010558069381599,0.049773755656108594,-0.04072398190045251,0.15233785822021118,-0.057315233785822026,-0.15987933634992457,0.03322021116138436,-0.2880844645550529,0.1734539969834088,-0.18132417582417582,0.04751400560224068,-0.390351707116413,0.2757212395447689
order-ops,3,39,134,51,51,14,0.0,0.0,0.0,0.007541478129713424,0.0015082956259426848,0.013574660633484165,-0.007541478129713424,-0.013574660633484165,-0.0015082956259426848,0.1568627450980392,0.058823529411764705,0.25490196078431376,0.07993966817496229,0.06184012066365009,0.10105580693815987,0.07692307692307691,-0.019607843137254905,0.18702865761689294,-0.08446455505279034,-0.1930618401206637,0.010558069381598797,-0.31523378582202116,0.1463046757164405,-0.19309345669528039,0.009615384615384616,-0.41750102838338127,0.24857191827780062
order-ops,3,40,135,51,51,14,0.0,0.0,0.0,0.006033182503770739,0.0015082956259426848,0.012066365007541479,-0.006033182503770739,-0.012066365007541479,-0.0015082956259426848,0.1568627450980392,0.058823529411764705,0.25490196078431376,0.08295625942684766,0.06334841628959277,0.10407239819004525,0.07390648567119151,-0.022624434389140278,0.1855203619909502,-0.07993966817496227,-0.19004524886877833,0.016591251885369532,-0.3107088989441931,0.15082956259426855,-0.1801152506030555,3.903209519070114e-18,-0.41297614150555323,0.25309680515562866
order-ops,3,41,136,51,51,14,0.0,0.0,0.0,0.007541478129713424,0.0015082956259426848,0.013574660633484165,-0.007541478129713424,-0.013574660633484165,-0.0015082956259426848,0.3137254901960784,0.196078431372549,0.4509803921568627,0.0889894419306184,0.07085218702865764,0.10859728506787332,0.22473604826546006,0.10105580693815987,0.35897435897435903,-0.23227752639517354,-0.36651583710407243,-0.10859728506787329,-0.46304675716440435,-0.0015082956259427072,-0.3139750130821559,-0.13800904977375564,-0.5653139997257645,0.1007589469354174
order-ops,3,42,137,51,51,14,0.0,0.0,0.0,0.007541478129713424,0.0015082956259426848,0.013574660633484165,-0.007541478129713424,-0.013574660633484165,-0.0015082956259426848,0.37254901960784315,0.23529411764705882,0.5098039215686274,0.15535444947209653,0.12217194570135749,0.19004524886877827,0.21719457013574664,0.08144796380090498,0.35595776772247356,-0.22473604826546004,-0.363499245852187,-0.08898944193061839,-0.45550527903469085,0.006033182503770801,-0.31587707505260704,-0.13595706618962433,-0.557772521596051,0.1083004250651309
order-ops,3,43,138,51,51,14,0.0,0.0,0.0,0.013574660633484163,0.006033182503770739,0.02262443438914027,-0.013574660633484163,-0.02262443438914027,-0.006033182503770739,0.3137254901960784,0.196078431372549,0.4509803921568627,0.1538461538461539,0.11915535444947213,0.18853695324283562,0.15987933634992457,0.028657616892910985,0.297134238310709,-0.1734539969834087,-0.31070889894419307,-0.04374057315233783,-0.4042232277526395,0.05731523378582215,-0.2564102564102564,-0.09890109890109888,-0.5064904703139996,0.15958247634718226
order-ops,3,44,139,51,51,14,0.11764705882352941,0.0392156862745098,0.21568627450980393,0.025641025641025633,0.015082956259426848,0.036199095022624445,0.09200603318250376,0.012066365007541475,0.18702865761689297,0.37254901960784315,0.23529411764705882,0.5098039215686274,0.16138763197586728,0.12820512820512822,0.19607843137254902,0.21116138763197584,0.0784313725490196,0.3469079939668176,-0.11915535444947208,-0.25037707390648567,0.007541478129713448,-0.3499245852187029,0.11161387631975876,-0.21469694795254496,0.0016394509745571166,-0.452191827780063,0.21388111888111888
order-ops,3,45,140,51,51,14,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.034690799396681744,0.02111613876319759,0.04977375565610861,0.10256410256410259,0.015082956259426848,0.2006033182503771,0.45098039215686275,0.31372549019607837,0.5882352941176471,0.19306184012066363,0.15384615384615383,0.23680241327300147,0.2579185520361991,0.12518853695324286,0.3937028657616862,-0.1553544494720965,-0.28054298642533937,-0.03619909502262441,-0.38612368024132737,0.07541478129713433,-0.3398953488372093,-0.011478930135646725,-0.4883909228026875,0.17768202385849444
order-ops,3,46,141,51,51,14,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.05580693815987934,0.036199095022624445,0.07692307692307693,0.14027149321266968,0.04374057315233784,0.24886877828054305,0.49019607843137253,0.3529411764705882,0.6274509803921569,0.2654600301659126,0.22775263951734545,0.30316742081447967,0.22473604826546,0.08898944193061836,0.35897435897435903,-0.0844645550527904,-0.22473604826546004,0.05429864253393668,-0.3152337858220212,0.14630467571644046,-0.27140997182617616,0.12375046451133367,-0.4175010283833813,0.24857191827780056
order-ops,3,47,142,51,51,14,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.049773755656108615,0.031674208144796386,0.07088989441930618,0.08748114630467572,0.01055806938159879,0.17948717948717946,0.5882352941176471,0.45098039215686264,0.7254901960784313,0.4208144796380089,0.3921568627450981,0.4464555052790348,0.16742081447963797,0.02564102564102563,0.3046757164404223,-0.07993966817496227,-0.21870286576168932,0.05882352941176473,-0.3107088989441931,0.15082956259426855,-0.30926216640502346,0.1692307692307692,-0.41297614150555323,0.25309680515562866
order-ops,3,48,143,51,51,14,0.0196078431372549,0.0,0.058823529411764705,0.025641025641025637,0.010558069381598794,0.04374057315233787,-0.006033182503770742,-0.030165912518853696,0.02865761689291101,0.5490196078431373,0.41176470588235287,0.6862745098039216,0.4404223227752638,0.40723981900452494,0.4690799396681751,0.10859728506787328,-0.03619909502262444,0.2518853695324283,-0.11463046757164402,-0.25641025641025633,0.03016591251885369,-0.34539969834087486,0.11613876319758681,-0.3846153846153845,0.18484601285072597,-0.44766694090223497,0.21840600575894692
order-ops,4,1,144,51,51,14,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.0693815987933635,0.04675716440422325,0.09351432880844648,0.1659125188536954,0.060331825037707384,0.28355957767722473,0.3333333333333333,0.21568627450980388,0.4705882352941176,0.12669683257918554,0.10105580693815988,0.1538461538461538,0.20663650075414786,0.08295625942684764,0.3363499245852187,-0.04072398190045249,-0.16892911010558068,0.08597285067873305,-0.27149321266968335,0.19004524886877835,-0.1794871794871795,0.11257035647279551,-0.37376045523104345,0.29231249143013843
order-ops,4,2,145,51,51,14,0.21568627450980393,0.11764705882352941,0.3333333333333333,0.09653092006033183,0.06787330316742082,0.1282051282051282,0.11915535444947213,0.016591251885369532,0.2292609351432881,0.23529411764705882,0.11764705882352941,0.3529411764705882,0.060331825037707405,0.045248868778280556,0.07692307692307693,0.1749622926093515,0.06787330316742081,0.29260935143288086,-0.05580693815987932,-0.15082956259426847,0.036199095022624424,-0.28657616892911014,0.17496229260935153,-0.18935185185185185,0.056133056133056136,-0.38884341149047025,0.27722953517071164
order-ops,4,3,146,51,51,14,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.10407239819004527,0.0784313725490196,0.13273001508295626,0.09200603318250378,-0.00754147812971344,0.20361990950226241,0.17647058823529413,0.0784313725490196,0.2941176470588235,0.030165912518853685,0.019607843137254905,0.042232277526395176,0.14630467571644043,0.049773755656108594,0.25490196078431376,-0.05429864253393664,-0.17797888386123678,0.06938159879336347,-0.28506787330316746,0.1764705882352942,-0.18985270049099837,0.08735652018304034,-0.38733511586452757,0.2787378307966543
order-ops,4,4,147,51,51,14,0.17647058823529413,0.0784313725490196,0.2941176470588235,0.0995475113122172,0.07390648567119157,0.12669683257918554,0.07692307692307691,-0.0211161387631976,0.1870286576168929,0.27450980392156865,0.1568627450980392,0.3921568627450981,0.06938159879336352,0.04374057315233786,0.09954751131221719,0.20512820512820518,0.09049773755656111,0.32730015082956265,-0.12820512820512822,-0.27300150829562586,0.01659125188536951,-0.35897435897435903,0.10256410256410262,-0.3150887573964497,0.0769230769230769,-0.46124160153571914,0.20483134512546272
order-ops,4,5,148,51,51,14,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.07692307692307694,0.05279034690799399,0.10256410256410257,0.06033182503770738,-0.02413273001508298,0.1583710407239819,0.29411764705882354,0.1764705882352941,0.411764705882353,0.09049773755656108,0.061840120663650085,0.12368024132730017,0.2036199095022625,0.08446455505279032,0.3288084464555053,-0.14328808446455507,-0.29713423831070895,0.01809954751131222,-0.37405731523378594,0.08748114630467577,-0.36363932677491995,0.10213306808134298,-0.47632455779514604,0.18974838886603587
order-ops,4,6,149,51,51,14,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.0874811463046757,0.061840120663650085,0.11613876319758673,0.10859728506787328,0.009049773755656099,0.2187028657616893,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.03921568627450979,0.02714932126696833,0.05279034690799398,0.09803921568627455,0.01206636500754147,0.1990950226244344,0.010558069381598782,-0.12368024132730017,0.14177978883861234,-0.22021116138763205,0.24132730015082962,-0.13141025641025642,0.15258562827970545,-0.3224784039489922,0.3435945427121897
order-ops,4,7,150,51,51,14,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.08898944193061838,0.06184012066365009,0.11764705882352944,0.1070889894419306,0.0090497737556561,0.21719457013574656,0.0392156862745098,0.0,0.09803921568627451,0.022624434389140274,0.012066365007541479,0.03469079939668175,0.01659125188536953,-0.028657616892911013,0.07993966817496229,0.0904977375565611,-0.02111613876319759,0.20211161387631976,-0.14027149321266974,0.32126696832579194,-0.03978898256915499,0.21840796703296692,-0.24253873577402985,0.42353421088715204
order-ops,4,8,151,51,51,14,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.09502262443438915,0.06787330316742082,0.12368024132730017,0.10105580693815985,0.0015082956259426775,0.2111613876319759,0.0196078431372549,0.0,0.058823529411764705,0.015082956259426846,0.007541478129713424,0.024132730015082957,0.004524886877828056,-0.019607843137254905,0.04675716440422322,0.0965309200603318,-0.012066365007541493,0.2126696832579186,-0.13423831070889902,0.32730015082956265,-0.026530965286587473,0.2123076923076923,-0.23650555327025913,0.42956739339092276
order-ops,4,9,152,51,51,14,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.07390648567119155,0.04826546003016593,0.1010558069381599,0.06334841628959276,-0.01659125188536955,0.15384615384615383,0.0196078431372549,0.0,0.058823529411764705,0.013574660633484163,0.006033182503770739,0.02262443438914027,0.0060331825037707384,-0.019607843137254905,0.05128205128205128,0.057315233785822026,-0.037707390648567124,0.15686274509803916,-0.1734539969834088,0.2880844645550529,-0.04807692307692307,0.19048017200191078,-0.2757212395447689,0.390351707116413
order-ops,4,10,153,51,51,14,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.06787330316742082,0.04223227752639518,0.09502262443438915,0.06938159879336349,-0.012066365007541494,0.16138763197586725,0.0196078431372549,0.0,0.058823529411764705,0.015082956259426851,0.006033182503770739,0.02564102564102564,0.004524886877828052,-0.022624434389140274,0.049773755656108594,0.06485671191553544,-0.0301659125188537,0.1659125188536953,-0.1659125188536954,0.2956259426847663,-0.04315279286396103,0.2032997557997555,-0.2681797614150555,0.3978931852461264
order-ops,4,11,154,51,51,14,0.1568627450980392,0.058823529411764705,0.2549019607843137,0.0693815987933635,0.04374057315233786,0.09653092006033186,0.08748114630467572,-4.997599661070132e-18,0.1855203619909502,0.0,0.0,0.0,0.012066365007541479,0.004524886877828055,0.019607843137254905,-0.012066365007541479,-0.019607843137254905,-0.004524886877828055,0.09954751131221717,0.013574660633484155,0.196078431372549,-0.13122171945701366,0.330316742081448,0.005268105182488738,0.2157190635451505,-0.23348896201837377,0.4325839846428081
order-ops,4,12,155,51,51,14,0.11764705882352941,0.0392156862745098,0.21568627450980393,0.06485671191553545,0.0407239819004525,0.0904977375565611,0.05279034690799396,-0.022624434389140285,0.14027149321266968,0.0196078431372549,0.0,0.058823529411764705,0.00904977375565611,0.0030165912518853697,0.016591251885369532,0.010558069381598796,-0.015082956259426848,0.054298642533936646,0.04223227752639517,-0.025641025641025647,0.12217194570135745,-0.18853695324283568,0.273001508295626,-0.014652014652014654,0.12228796844181455,-0.29080419580419575,0.37526875085698613
order-ops,4,13,156,51,51,14,0.11764705882352941,0.0392156862745098,0.21568627450980393,0.058823529411764726,0.036199095022624445,0.08295625942684767,0.0588235294117647,-0.015120663650075401,0.1463046757164404,0.0392156862745098,0.0,0.09803921568627451,0.007541478129713424,0.0015082956259426848,0.015082956259426848,0.03167420814479638,-0.010558069381598794,0.09200603318250378,0.02714932126696832,-0.05580693815987934,0.11613876319758672,-0.20361990950226252,0.2579185520361992,-0.05263157894736842,0.12550607287449392,-0.3058871520636226,0.3601857945975593
order-ops,4,14,157,51,51,14,0.058823529411764705,0.0,0.13725490196078433,0.04374057315233786,0.02413273001508296,0.06485671191553545,0.015082956259426846,-0.040723981900452504,0.08597285067873302,0.0196078431372549,0.0,0.058823529411764705,0.010558069381598796,0.004524886877828055,0.01809954751131222,0.00904977375565611,-0.016591251885369532,0.05279034690799397,0.006033182503770736,-0.0693815987933635,0.08597285067873302,-0.2247360482654601,0.23680241327300158,-0.06557377049180328,0.10931174089068826,-0.3270032908268202,0.33906965583436166
order-ops,4,15,158,51,51,14,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.04374057315233787,0.022624434389140274,0.06787330316742081,0.034690799396681744,-0.02714932126696833,0.11010558069381597,0.0196078431372549,0.0,0.058823529411764705,0.00904977375565611,0.0030165912518853697,0.016591251885369532,0.010558069381598796,-0.015082956259426848,0.05429864253393665,0.02413273001508295,-0.05580693815987933,0.10859728506787329,-0.20663650075414788,0.25490196078431376,-0.06095791001451378,0.1519230769230769,-0.308903743315508,0.35716920334567387
order-ops,4,16,159,51,51,14,0.09803921568627451,0.0196078431372549,0.17647058823529413,0.05429864253393666,0.031674208144796386,0.0799396681749623,0.04374057315233786,-0.024132730015082968,0.12368024132730014,0.0,0.0,0.0,0.006033182503770739,0.0015082956259426848,0.012066365007541479,-0.006033182503770739,-0.012066365007541479,-0.0015082956259426848,0.049773755656108594,-0.01813725490196077,0.12971342383107087,-0.18099547511312225,0.2805429864253394,-0.021978021978021983,0.15026833631484793,-0.28326271767448236,0.38281022898669953
order-ops,4,17,160,51,51,14,0.11764705882352941,0.0392156862745098,0.21568627450980393,0.07390648567119158,0.0497737556561086,0.10105580693815987,0.04374057315233785,-0.03318250377073908,0.13273001508295626,0.0196078431372549,0.0,0.058823529411764705,0.00904977375565611,0.0030165912518853697,0.016591251885369532,0.010558069381598796,-0.015082956259426848,0.054298642533936646,0.03318250377073906,-0.036199095022624445,0.11463046757164402,-0.19758672699849178,0.2639517345399699,-0.022979520479520475,0.11312531422825511,-0.2998539695598519,0.36621897710133
order-ops,4,18,161,51,51,14,0.21568627450980393,0.11764705882352941,0.3333333333333333,0.10558069381598795,0.07239819004524888,0.14177978883861236,0.110105580693816,0.013574660633484153,0.2156862745098039,0.0,0.0,0.0,0.015082956259426846,0.006033182503770739,0.025641025641025644,-0.015082956259426846,-0.025641025641025644,-0.006033182503770739,0.12518853695324283,0.02714932126696832,0.2322775263951734,-0.105580693815988,0.3559577677224737,-0.001709401709401707,0.25,-0.2078479363773481,0.4582250102838338
order-ops,4,19,162,51,51,14,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.10407239819004528,0.07239819004524888,0.138763197586727,0.13122171945701358,0.025641025641025633,0.2458521870286576,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.0196078431372549,0.007541478129713424,0.03318250377073907,0.11764705882352941,0.03318250377073906,0.21417797888386125,0.01357466063348415,-0.12066365007541477,0.1478129713423831,-0.2171945701357467,0.24434389140271498,-0.11208791208791209,0.16783216783216784,-0.3194618126971068,0.3466111339640751
order-ops,4,20,163,51,51,14,0.21568627450980393,0.11764705882352941,0.3333333333333333,0.08446455505279032,0.060331825037707405,0.110105580693816,0.13122171945701358,0.028657616892911002,0.2443438914027149,0.23529411764705882,0.11764705882352941,0.3529411764705882,0.01809954751131222,0.007541478129713424,0.0301659125188537,0.2171945701357466,0.10708898944193061,0.334841628959276,-0.08597285067873305,-0.22322775263951733,0.05128205128205129,-0.3167420814479639,0.14479638009049778,-0.22923152337858219,0.043478260869565216,-0.419009324009324,0.24706362265185788
order-ops,4,21,164,51,51,14,0.1568627450980392,0.058823529411764705,0.25490196078431376,0.09200603318250378,0.06485671191553545,0.1206636500754148,0.06485671191553545,-0.025641025641025644,0.167420814479638,0.17647058823529413,0.0784313725490196,0.2941176470588235,0.02714932126696832,0.015082956259426848,0.0407239819004525,0.1493212669683258,0.05128205128205129,0.25791855203619907,-0.08446455505279034,-0.21417797888386125,0.042232277526395176,-0.31523378582202116,0.1463046757164405,-0.21440385855279473,0.02564102564102562,-0.41750102838338127,0.24857191827780062
order-ops,4,22,165,51,51,14,0.2549019607843137,0.13725490196078433,0.37254901960784315,0.10407239819004524,0.07390648567119157,0.13574660633484162,0.1508295625942685,0.04223227752639516,0.26847662141779793,0.23529411764705882,0.11764705882352941,0.3529411764705882,0.028657616892911,0.01809954751131222,0.04072398190045249,0.20663650075414788,0.09653092006033183,0.32579185520362,-0.05580693815987934,-0.18702865761689288,0.07390648567119154,-0.2865761689291102,0.1749622926093515,-0.16804843304843306,0.08112493275954756,-0.3888434114904703,0.2772295351707116
order-ops,4,23,166,51,51,14,0.2549019607843137,0.13725490196078433,0.37254901960784315,0.11161387631975868,0.07843137254901962,0.14781297134238314,0.14328808446455513,0.042232277526395155,0.25188536953242835,0.17647058823529413,0.0784313725490196,0.2941176470588235,0.02262443438914027,0.012066365007541479,0.03469079939668175,0.15384615384615388,0.05731523378582202,0.2609351432880845,-0.010558069381598808,-0.14932126696832582,0.12971342383107085,-0.24132730015082965,0.22021116138763203,-0.12727272727272726,0.09807692307692306,-0.34359454271218975,0.32247840394899213
order-ops,4,24,167,51,51,14,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.09653092006033184,0.06485671191553544,0.13122171945701358,0.0995475113122172,0.004487179487179506,0.20211161387631976,0.09803921568627451,0.0196078431372549,0.196078431372549,0.01659125188536953,0.007541478129713425,0.025641025641025644,0.08144796380090495,0.005995475113122203,0.168966817496226,0.0180995475113122,-0.10859728506787333,0.1447963800904977,-0.21266968325791863,0.24886877828054305,-0.10014733693978976,0.12201735670626211,-0.31493692581927873,0.35113602084190315
order-ops,4,25,168,51,51,14,0.39215686274509803,0.2549019607843137,0.5294117647058824,0.17647058823529413,0.14328808446455504,0.21116138763197587,0.21568627450980393,0.085972850678733,0.3499245852187029,0.27450980392156865,0.1568627450980392,0.39215686274509803,0.08898944193061838,0.06787330316742082,0.11161387631975868,0.18552036199095026,0.07239819004524885,0.30467571644042235,0.030165912518853692,-0.08446455505279035,0.15082956259426847,-0.20060331825037714,0.26093514328808454,-0.10629473467708765,0.151326087391661,-0.30287056081173724,0.36320238584944464
order-ops,4,26,169,51,51,14,0.4117647058823529,0.2745098039215686,0.5490196078431372,0.1855203619909502,0.15535444947209653,0.21568627450980396,0.22624434389140277,0.09049773755656106,0.36500754147812975,0.29411764705882354,0.1764705882352941,0.411764705882353,0.09200603318250376,0.07239819004524888,0.11312217194570136,0.20211161387631985,0.0769230769230769,0.33484162895927605,0.024132730015082957,-0.11613876319758674,0.167420814479638,-0.20663650075414788,0.2549019607843138,-0.1105798545966229,0.1596190828402364,-0.30890374331550796,0.3571692033456739
order-ops,4,27,170,51,51,14,0.4117647058823529,0.2745098039215686,0.5490196078431372,0.1749622926093514,0.1432880844645551,0.20663650075414783,0.23680241327300158,0.10105580693815985,0.3740573152337857,0.27450980392156865,0.1568627450980392,0.3921568627450981,0.08748114630467574,0.0693815987933635,0.10708898944193064,0.18702865761689297,0.06334841628959278,0.3182503770739065,0.04977375565610858,-0.08597285067873306,0.18555806938159553,-0.18099547511312225,0.2805429864253394,-0.11795169946332743,0.16849816849816845,-0.28326271767448236,0.38281022898669953
order-ops,4,28,171,51,51,14,0.47058823529411764,0.33333333333333326,0.6078431372549019,0.18250377073906485,0.14932126696832582,0.2171945701357466,0.2880844645550529,0.14177978883861236,0.4328808446455506,0.2549019607843137,0.13725490196078433,0.37254901960784315,0.06787330316742084,0.049773755656108615,0.08748114630467572,0.18702865761689294,0.06938159879336349,0.31225490196078115,0.10105580693815985,-0.01659125188536956,0.22775263951734537,-0.12971342383107098,0.3318250377073907,-0.015391134289439393,0.21645796064400713,-0.2319806663924311,0.4340922802687508
order-ops,4,29,172,51,51,14,0.45098039215686275,0.31372549019607837,0.5882352941176471,0.17797888386123673,0.14630467571644043,0.21116138763197587,0.27300150829562597,0.13122171945701352,0.41478129713423834,0.21568627450980393,0.11764705882352941,0.3333333333333333,0.06485671191553546,0.04675716440422324,0.08446455505279038,0.15082956259426852,0.04072398190045247,0.27149321266968335,0.12217194570135745,-0.0015082956259426955,0.248868778280543,-0.10859728506787339,0.3529411764705883,0.028340080971659916,0.19591402848330908,-0.2108645276292335,0.4552084190319484
order-ops,4,30,173,51,51,14,0.4117647058823529,0.2745098039215686,0.5490196078431372,0.17647058823529407,0.14479638009049772,0.2096530920060332,0.2352941176470589,0.09351432880844644,0.37707390648567113,0.19607843137254902,0.09803921568627451,0.3137254901960784,0.06334841628959277,0.04524886877828056,0.08295625942684766,0.1327300150829563,0.02413273001508296,0.2503770739064858,0.10256410256410255,-0.034690799396681744,0.24283559577677222,-0.1282051282051283,0.33333333333333337,-0.016726486662859964,0.20710297766749355,-0.2304723707664884,0.4356005758946935
order-ops,4,31,174,51,51,14,0.35294117647058826,0.21568627450980393,0.4901960784313725,0.12217194570135745,0.09200603318250378,0.1553544494720965,0.23076923076923087,0.09653092006033186,0.36651583710407243,0.13725490196078433,0.058823529411764705,0.23529411764705882,0.05128205128205127,0.03770739064856713,0.06636500754147813,0.085972850678733,-0.003016591251885372,0.18853695324283565,0.14479638009049772,0.021116138763197578,0.2745098039215686,-0.08597285067873311,0.37556561085972856,0.020979020979020983,0.23886639676113358,-0.18824009324009322,0.47783285342108867
order-ops,4,32,175,51,51,14,0.3333333333333333,0.19607843137254904,0.47058823529411753,0.12518853695324283,0.09502262443438914,0.15987933634992454,0.2081447963800906,0.07541478129713423,0.34238310708898945,0.09803921568627451,0.0196078431372549,0.196078431372549,0.04223227752639516,0.030165912518853703,0.05429864253393667,0.05580693815987934,-0.01809954751131222,0.1447963800904978,0.15233785822021115,0.027149321266968313,0.28205128205128205,-0.07843137254901969,0.383107088989442,0.03846153846153844,0.25714285714285706,-0.1806986151103798,0.4853743315508021
order-ops,4,33,176,51,51,14,0.11764705882352941,0.0392156862745098,0.21568627450980393,0.07390648567119157,0.046757164404223235,0.10558069381598792,0.043740573152337876,-0.04072398190045249,0.13876319758672698,0.17647058823529413,0.0784313725490196,0.2941176470588235,0.06334841628959276,0.04826546003016592,0.0799396681749623,0.11312217194570136,0.010558069381598794,0.22624434389140274,-0.0693815987933635,-0.1930618401206637,0.049773755656108594,-0.3001508295625943,0.16138763197586733,-0.275802891513078,0.07816534886655156,-0.4024180721239544,0.26365487453722747
